token,frequency,total,idf
holders,1,37,3.6109179126442243
seijon,1,37,3.6109179126442243
constitutionally,1,37,3.6109179126442243
markup,1,37,3.6109179126442243
convenes,1,37,3.6109179126442243
false-negatives,1,37,3.6109179126442243
bottle,1,37,3.6109179126442243
reason—characteristics,1,37,3.6109179126442243
deregistered,1,37,3.6109179126442243
natural-gas,1,37,3.6109179126442243
reminding,1,37,3.6109179126442243
overseeing,1,37,3.6109179126442243
bysshe,1,37,3.6109179126442243
kairouan,1,37,3.6109179126442243
forecasting,1,37,3.6109179126442243
unofficial,1,37,3.6109179126442243
rashomon,1,37,3.6109179126442243
sprang,1,37,3.6109179126442243
doctoral,1,37,3.6109179126442243
dipped,1,37,3.6109179126442243
fda-approved,1,37,3.6109179126442243
democratically,1,37,3.6109179126442243
lifelong,1,37,3.6109179126442243
harbert,1,37,3.6109179126442243
cayenne,1,37,3.6109179126442243
serve-,1,37,3.6109179126442243
meteorite,1,37,3.6109179126442243
ongota,1,37,3.6109179126442243
careers,1,37,3.6109179126442243
grip,1,37,3.6109179126442243
discontent,1,37,3.6109179126442243
thesprotians,1,37,3.6109179126442243
8–3,1,37,3.6109179126442243
30-year,1,37,3.6109179126442243
press-register,1,37,3.6109179126442243
guelma,1,37,3.6109179126442243
mon,1,37,3.6109179126442243
décideurs,1,37,3.6109179126442243
sandawe,1,37,3.6109179126442243
aiming,1,37,3.6109179126442243
blankets,1,37,3.6109179126442243
rocky,1,37,3.6109179126442243
subfamily,1,37,3.6109179126442243
nay,1,37,3.6109179126442243
springy,1,37,3.6109179126442243
kansas–nebraska,1,37,3.6109179126442243
"53,230",1,37,3.6109179126442243
turn-taking,1,37,3.6109179126442243
437,1,37,3.6109179126442243
fulfil,1,37,3.6109179126442243
jainism,1,37,3.6109179126442243
alternated,1,37,3.6109179126442243
bakunin,1,37,3.6109179126442243
solidity,1,37,3.6109179126442243
imprisonment,1,37,3.6109179126442243
expiatory,1,37,3.6109179126442243
'act,1,37,3.6109179126442243
"71,594",1,37,3.6109179126442243
pied-noirs,1,37,3.6109179126442243
"37,665",1,37,3.6109179126442243
users,1,37,3.6109179126442243
booming,1,37,3.6109179126442243
calculating,1,37,3.6109179126442243
nectophrynoides,1,37,3.6109179126442243
msellata,1,37,3.6109179126442243
damysus,1,37,3.6109179126442243
charlatans,1,37,3.6109179126442243
abydus,1,37,3.6109179126442243
lunar,1,37,3.6109179126442243
435,1,37,3.6109179126442243
aussie,1,37,3.6109179126442243
slowly-diversifying,1,37,3.6109179126442243
specializing,1,37,3.6109179126442243
smiley,1,37,3.6109179126442243
tomorrow,1,37,3.6109179126442243
hexameter,1,37,3.6109179126442243
solstice,1,37,3.6109179126442243
timeslots,1,37,3.6109179126442243
manufactured,1,37,3.6109179126442243
khunrath,1,37,3.6109179126442243
visits,1,37,3.6109179126442243
mysticism,1,37,3.6109179126442243
bekr,1,37,3.6109179126442243
feeds,1,37,3.6109179126442243
manufactures,1,37,3.6109179126442243
manufacturer,1,37,3.6109179126442243
us-411,1,37,3.6109179126442243
842,1,37,3.6109179126442243
stations,1,37,3.6109179126442243
euthica,1,37,3.6109179126442243
thrive,1,37,3.6109179126442243
threesome,1,37,3.6109179126442243
lizaran,1,37,3.6109179126442243
victors,1,37,3.6109179126442243
graphically,1,37,3.6109179126442243
organizers,1,37,3.6109179126442243
quietly,1,37,3.6109179126442243
spreading,1,37,3.6109179126442243
skilled,1,37,3.6109179126442243
blessed,1,37,3.6109179126442243
shri,1,37,3.6109179126442243
yacine,1,37,3.6109179126442243
empress,1,37,3.6109179126442243
harness,1,37,3.6109179126442243
wilde,1,37,3.6109179126442243
imitates,1,37,3.6109179126442243
dharmic,1,37,3.6109179126442243
"12,000",1,37,3.6109179126442243
shortening,1,37,3.6109179126442243
sirens,1,37,3.6109179126442243
pharmaceutical,1,37,3.6109179126442243
agalma,1,37,3.6109179126442243
telescoping,1,37,3.6109179126442243
shells,1,37,3.6109179126442243
well-developed,1,37,3.6109179126442243
amphetamine,1,37,3.6109179126442243
beneduce,1,37,3.6109179126442243
distracted,1,37,3.6109179126442243
brute,1,37,3.6109179126442243
afro-asiatic,1,37,3.6109179126442243
escarole,1,37,3.6109179126442243
underlayer,1,37,3.6109179126442243
mondays,1,37,3.6109179126442243
dsm-iii,1,37,3.6109179126442243
post-independence,1,37,3.6109179126442243
viscount,1,37,3.6109179126442243
laboriously,1,37,3.6109179126442243
iambic,1,37,3.6109179126442243
colorful,1,37,3.6109179126442243
elatus,1,37,3.6109179126442243
washers,1,37,3.6109179126442243
dorians,1,37,3.6109179126442243
gipa,1,37,3.6109179126442243
motives,1,37,3.6109179126442243
vanishing,1,37,3.6109179126442243
york–based,1,37,3.6109179126442243
pipes,1,37,3.6109179126442243
approves,1,37,3.6109179126442243
suffers,1,37,3.6109179126442243
gore,1,37,3.6109179126442243
cleyre,1,37,3.6109179126442243
alkahest,1,37,3.6109179126442243
spice,1,37,3.6109179126442243
nonviolence,1,37,3.6109179126442243
pitting,1,37,3.6109179126442243
jabir,1,37,3.6109179126442243
belligerency,1,37,3.6109179126442243
ludlow,1,37,3.6109179126442243
bow-tie,1,37,3.6109179126442243
buddharaksa,1,37,3.6109179126442243
steven,1,37,3.6109179126442243
solvents,1,37,3.6109179126442243
arranges,1,37,3.6109179126442243
neill,1,37,3.6109179126442243
dubbing,1,37,3.6109179126442243
conqueror,1,37,3.6109179126442243
subclasses,1,37,3.6109179126442243
powerless,1,37,3.6109179126442243
hard-wired,1,37,3.6109179126442243
deem,1,37,3.6109179126442243
mimesis,1,37,3.6109179126442243
crimea,1,37,3.6109179126442243
universalism,1,37,3.6109179126442243
eliot,1,37,3.6109179126442243
fill,1,37,3.6109179126442243
anarcho-naturism,1,37,3.6109179126442243
assessing,1,37,3.6109179126442243
sufferings,1,37,3.6109179126442243
oresteia,1,37,3.6109179126442243
repent,1,37,3.6109179126442243
salamanders,1,37,3.6109179126442243
utf-8,1,37,3.6109179126442243
macchia,1,37,3.6109179126442243
hand-painted,1,37,3.6109179126442243
shriners,1,37,3.6109179126442243
19°n,1,37,3.6109179126442243
canorus,1,37,3.6109179126442243
'purpose,1,37,3.6109179126442243
brando,1,37,3.6109179126442243
obsessed,1,37,3.6109179126442243
boulmerka,1,37,3.6109179126442243
temnospondyl-like,1,37,3.6109179126442243
deriving,1,37,3.6109179126442243
ansi,1,37,3.6109179126442243
marshes,1,37,3.6109179126442243
disloyalty,1,37,3.6109179126442243
revolve,1,37,3.6109179126442243
0–31,1,37,3.6109179126442243
chaâbi,1,37,3.6109179126442243
remote,1,37,3.6109179126442243
sewed,1,37,3.6109179126442243
defoe,1,37,3.6109179126442243
non-alphabetical,1,37,3.6109179126442243
ambushers,1,37,3.6109179126442243
syncopated,1,37,3.6109179126442243
u,1,37,3.6109179126442243
koeberl,1,37,3.6109179126442243
oases,1,37,3.6109179126442243
craftsmen,1,37,3.6109179126442243
well-being.,1,37,3.6109179126442243
psychic,1,37,3.6109179126442243
oran,1,37,3.6109179126442243
six-room,1,37,3.6109179126442243
emile,1,37,3.6109179126442243
grassroots,1,37,3.6109179126442243
duplicates,1,37,3.6109179126442243
suburban,1,37,3.6109179126442243
prédication,1,37,3.6109179126442243
worms,1,37,3.6109179126442243
kmỉ,1,37,3.6109179126442243
levelling,1,37,3.6109179126442243
sultan,1,37,3.6109179126442243
browsers,1,37,3.6109179126442243
vessels,1,37,3.6109179126442243
futsal,1,37,3.6109179126442243
talks,1,37,3.6109179126442243
anarcha-feminism,1,37,3.6109179126442243
expressions,1,37,3.6109179126442243
allowances,1,37,3.6109179126442243
protectors,1,37,3.6109179126442243
nested,1,37,3.6109179126442243
shattered,1,37,3.6109179126442243
double-axe,1,37,3.6109179126442243
flag-enfolded,1,37,3.6109179126442243
prefixed,1,37,3.6109179126442243
chakhchoukha,1,37,3.6109179126442243
platonism,1,37,3.6109179126442243
hooks,1,37,3.6109179126442243
crimson,1,37,3.6109179126442243
umayyads,1,37,3.6109179126442243
heterogeneity,1,37,3.6109179126442243
'painting,1,37,3.6109179126442243
358°,1,37,3.6109179126442243
memorialized,1,37,3.6109179126442243
distorting,1,37,3.6109179126442243
straightforward,1,37,3.6109179126442243
prodigies,1,37,3.6109179126442243
puffy,1,37,3.6109179126442243
full-color,1,37,3.6109179126442243
samsa,1,37,3.6109179126442243
jungian,1,37,3.6109179126442243
hooker,1,37,3.6109179126442243
post-1971,1,37,3.6109179126442243
hinterland,1,37,3.6109179126442243
norfolk,1,37,3.6109179126442243
judith,1,37,3.6109179126442243
sesquisyllabic,1,37,3.6109179126442243
juxtaposition,1,37,3.6109179126442243
20-plus,1,37,3.6109179126442243
over-representation,1,37,3.6109179126442243
alms,1,37,3.6109179126442243
gaulle,1,37,3.6109179126442243
postcolonialism,1,37,3.6109179126442243
andor,1,37,3.6109179126442243
crashes,1,37,3.6109179126442243
clinch,1,37,3.6109179126442243
seddon,1,37,3.6109179126442243
appreciating,1,37,3.6109179126442243
college/university,1,37,3.6109179126442243
ethnologists,1,37,3.6109179126442243
residue,1,37,3.6109179126442243
abc,1,37,3.6109179126442243
opted,1,37,3.6109179126442243
mobilizing,1,37,3.6109179126442243
individualist-anarchism,1,37,3.6109179126442243
acb,1,37,3.6109179126442243
jima,1,37,3.6109179126442243
objectivist,1,37,3.6109179126442243
abu,1,37,3.6109179126442243
amplexus,1,37,3.6109179126442243
computational,1,37,3.6109179126442243
ratchet,1,37,3.6109179126442243
benet,1,37,3.6109179126442243
sobanca,1,37,3.6109179126442243
ranged,1,37,3.6109179126442243
"22,984",1,37,3.6109179126442243
gerobatrachus,1,37,3.6109179126442243
favourable,1,37,3.6109179126442243
simon,1,37,3.6109179126442243
hectocotyl,1,37,3.6109179126442243
caracalla,1,37,3.6109179126442243
binswanger,1,37,3.6109179126442243
fantasies,1,37,3.6109179126442243
publishes,1,37,3.6109179126442243
evva,1,37,3.6109179126442243
gleams,1,37,3.6109179126442243
caribbeanist,1,37,3.6109179126442243
palanques,1,37,3.6109179126442243
shocked,1,37,3.6109179126442243
pathological,1,37,3.6109179126442243
sac-like,1,37,3.6109179126442243
post-colonial,1,37,3.6109179126442243
dissidents,1,37,3.6109179126442243
clapping,1,37,3.6109179126442243
ita2,1,37,3.6109179126442243
presyllables,1,37,3.6109179126442243
levon,1,37,3.6109179126442243
legislator,1,37,3.6109179126442243
balding,1,37,3.6109179126442243
lungless,1,37,3.6109179126442243
medium-,1,37,3.6109179126442243
nothings,1,37,3.6109179126442243
salientia,1,37,3.6109179126442243
hardcourt,1,37,3.6109179126442243
codify,1,37,3.6109179126442243
transgressions,1,37,3.6109179126442243
ammonia,1,37,3.6109179126442243
comparing,1,37,3.6109179126442243
cultivation,1,37,3.6109179126442243
paterson,1,37,3.6109179126442243
endowed,1,37,3.6109179126442243
aperture,1,37,3.6109179126442243
restraints,1,37,3.6109179126442243
twx,1,37,3.6109179126442243
reiterates,1,37,3.6109179126442243
ivo,1,37,3.6109179126442243
anti-communist,1,37,3.6109179126442243
cedars,1,37,3.6109179126442243
brisk,1,37,3.6109179126442243
constructs,1,37,3.6109179126442243
admissions,1,37,3.6109179126442243
oviduct,1,37,3.6109179126442243
lleyton,1,37,3.6109179126442243
12°e,1,37,3.6109179126442243
nineteen,1,37,3.6109179126442243
aglow,1,37,3.6109179126442243
dey,1,37,3.6109179126442243
opportunistic,1,37,3.6109179126442243
intercepted,1,37,3.6109179126442243
dew,1,37,3.6109179126442243
guards,1,37,3.6109179126442243
patrols,1,37,3.6109179126442243
crèdit,1,37,3.6109179126442243
den,1,37,3.6109179126442243
dec,1,37,3.6109179126442243
refugee,1,37,3.6109179126442243
quintus,1,37,3.6109179126442243
purchases,1,37,3.6109179126442243
ritual,1,37,3.6109179126442243
mackay,1,37,3.6109179126442243
hammad,1,37,3.6109179126442243
mahmud,1,37,3.6109179126442243
enveloped,1,37,3.6109179126442243
greeley,1,37,3.6109179126442243
ferns,1,37,3.6109179126442243
1997–98,1,37,3.6109179126442243
admetus,1,37,3.6109179126442243
collision,1,37,3.6109179126442243
current-account,1,37,3.6109179126442243
despot,1,37,3.6109179126442243
chaeron,1,37,3.6109179126442243
robinson,1,37,3.6109179126442243
steffi,1,37,3.6109179126442243
position—will,1,37,3.6109179126442243
13.5,1,37,3.6109179126442243
virtuals,1,37,3.6109179126442243
coosa,1,37,3.6109179126442243
ascii,1,37,3.6109179126442243
patton,1,37,3.6109179126442243
unix-based,1,37,3.6109179126442243
retiring,1,37,3.6109179126442243
venting,1,37,3.6109179126442243
us-331,1,37,3.6109179126442243
1691,1,37,3.6109179126442243
acta,1,37,3.6109179126442243
civilisation,1,37,3.6109179126442243
crusoe,1,37,3.6109179126442243
non-printable,1,37,3.6109179126442243
galactic,1,37,3.6109179126442243
charms,1,37,3.6109179126442243
20–14,1,37,3.6109179126442243
par,1,37,3.6109179126442243
pas,1,37,3.6109179126442243
bloom,1,37,3.6109179126442243
ojaq,1,37,3.6109179126442243
bakunian,1,37,3.6109179126442243
reappeared,1,37,3.6109179126442243
secc,1,37,3.6109179126442243
paschein,1,37,3.6109179126442243
brady,1,37,3.6109179126442243
interpolated,1,37,3.6109179126442243
coat,1,37,3.6109179126442243
conglomerates,1,37,3.6109179126442243
al-buni,1,37,3.6109179126442243
spiteful,1,37,3.6109179126442243
dragon,1,37,3.6109179126442243
mislead,1,37,3.6109179126442243
coal,1,37,3.6109179126442243
troie,1,37,3.6109179126442243
seizes,1,37,3.6109179126442243
hfa,1,37,3.6109179126442243
pleasure,1,37,3.6109179126442243
bleuler,1,37,3.6109179126442243
/kʷʎðãns/,1,37,3.6109179126442243
chopped,1,37,3.6109179126442243
ceres,1,37,3.6109179126442243
cellular,1,37,3.6109179126442243
finalized,1,37,3.6109179126442243
woodland,1,37,3.6109179126442243
artistry,1,37,3.6109179126442243
setback,1,37,3.6109179126442243
radar,1,37,3.6109179126442243
layla,1,37,3.6109179126442243
filters,1,37,3.6109179126442243
piraeus,1,37,3.6109179126442243
d'alàs,1,37,3.6109179126442243
gnosticism,1,37,3.6109179126442243
arrogant,1,37,3.6109179126442243
brégier,1,37,3.6109179126442243
pcs,1,37,3.6109179126442243
quarterfinals,1,37,3.6109179126442243
heartbreak,1,37,3.6109179126442243
cahaba,1,37,3.6109179126442243
tassili,1,37,3.6109179126442243
raï,1,37,3.6109179126442243
invaders,1,37,3.6109179126442243
epistemological,1,37,3.6109179126442243
long-established,1,37,3.6109179126442243
pca,1,37,3.6109179126442243
guanophores,1,37,3.6109179126442243
returner,1,37,3.6109179126442243
otto,1,37,3.6109179126442243
five-minute,1,37,3.6109179126442243
pythias,1,37,3.6109179126442243
blumenthal,1,37,3.6109179126442243
afflicts,1,37,3.6109179126442243
malek,1,37,3.6109179126442243
compound,1,37,3.6109179126442243
oxford,1,37,3.6109179126442243
formulating,1,37,3.6109179126442243
north-african,1,37,3.6109179126442243
state-set,1,37,3.6109179126442243
ludwig,1,37,3.6109179126442243
fish-like,1,37,3.6109179126442243
false-positives,1,37,3.6109179126442243
ashes,1,37,3.6109179126442243
exiled,1,37,3.6109179126442243
caliber,1,37,3.6109179126442243
sterling,1,37,3.6109179126442243
frankish,1,37,3.6109179126442243
novatore,1,37,3.6109179126442243
obtains,1,37,3.6109179126442243
caterpillars,1,37,3.6109179126442243
phronesis,1,37,3.6109179126442243
portland,1,37,3.6109179126442243
andorrans,1,37,3.6109179126442243
dunaway,1,37,3.6109179126442243
harp,1,37,3.6109179126442243
reader/punch,1,37,3.6109179126442243
initiatives,1,37,3.6109179126442243
haralson,1,37,3.6109179126442243
kherba,1,37,3.6109179126442243
pigeon,1,37,3.6109179126442243
seaport,1,37,3.6109179126442243
longtime,1,37,3.6109179126442243
ethnologique,1,37,3.6109179126442243
apollodorus,1,37,3.6109179126442243
non-uniform,1,37,3.6109179126442243
tiresome,1,37,3.6109179126442243
defy,1,37,3.6109179126442243
dermatophagy,1,37,3.6109179126442243
humble,1,37,3.6109179126442243
henceforward,1,37,3.6109179126442243
landry,1,37,3.6109179126442243
disobedience,1,37,3.6109179126442243
zinovyevna,1,37,3.6109179126442243
structurally,1,37,3.6109179126442243
mmr,1,37,3.6109179126442243
mikhail,1,37,3.6109179126442243
toy,1,37,3.6109179126442243
taxonomic,1,37,3.6109179126442243
2.23,1,37,3.6109179126442243
reparations,1,37,3.6109179126442243
peloponnesus,1,37,3.6109179126442243
planted,1,37,3.6109179126442243
alt,1,37,3.6109179126442243
recast,1,37,3.6109179126442243
apollinares,1,37,3.6109179126442243
edges,1,37,3.6109179126442243
hassen,1,37,3.6109179126442243
jornet,1,37,3.6109179126442243
'aesthetics,1,37,3.6109179126442243
utilizes,1,37,3.6109179126442243
mistakenly,1,37,3.6109179126442243
punya,1,37,3.6109179126442243
yazid,1,37,3.6109179126442243
rerouted,1,37,3.6109179126442243
mixing,1,37,3.6109179126442243
contrasts,1,37,3.6109179126442243
adams–onís,1,37,3.6109179126442243
watchmaker,1,37,3.6109179126442243
purposive,1,37,3.6109179126442243
thickets,1,37,3.6109179126442243
overdiagnosis,1,37,3.6109179126442243
mantua,1,37,3.6109179126442243
statement,1,37,3.6109179126442243
185,1,37,3.6109179126442243
biased,1,37,3.6109179126442243
white-on-black,1,37,3.6109179126442243
lease,1,37,3.6109179126442243
existed—the,1,37,3.6109179126442243
augé,1,37,3.6109179126442243
kids,1,37,3.6109179126442243
thamnophis,1,37,3.6109179126442243
sovereign-debt,1,37,3.6109179126442243
jomini,1,37,3.6109179126442243
needle,1,37,3.6109179126442243
rdna,1,37,3.6109179126442243
leaderless,1,37,3.6109179126442243
redworm,1,37,3.6109179126442243
prodigious,1,37,3.6109179126442243
unreadable,1,37,3.6109179126442243
peaked,1,37,3.6109179126442243
three-fifths,1,37,3.6109179126442243
stopgap,1,37,3.6109179126442243
namesake,1,37,3.6109179126442243
intermittent,1,37,3.6109179126442243
us-431,1,37,3.6109179126442243
nineteenth,1,37,3.6109179126442243
